pedido_id,cliente_id,produto_id,data_compra,quantidade,preco,status
1077,330.0,14,2025-03-21,10,2040.78,processando
1078,206.0,26,2026-03-12,5,936.94,processando
1079,318.0,18,2025-10-03,1,967.29,entregue
1080,39.0,31,2026-01-14,5,3294.17, CANCELADO 
1081,361.0,19,2024-10-06,1,3490.39,entregue
1082,269.0,22,2025-05-24,3,2765.72,enviado
1083,363.0,2,2025-04-23,4,170.91,cancelado
1084,85.0,30,2024-03-21,1,3316.04,entregue
1085,46.0,21,2026-01-03,2,2302.93,enviado
1086,68.0,7,2024-09-18,10,647.54,entregue
1087,281.0,24,2024-07-13,3,1883.49,entregue
1088,4.0,6,2026-03-01,2,2143.49,cancelado
1089,295.0,21,2025-10-06,3,1516.15,entregue
1090,13.0,12,2024-07-07,3,1638.51,entregue
1091,393.0,2,2024-08-22,10,32.74,entregue
1092,111.0,2,2025-02-14,1,3305.24,entregue
1093,228.0,14,2024-12-13,2,2029.66,entregue
1094,181.0,10,2026-03-26,1,433.63,entregue
1095,,26,2025-10-06,4,2234.06,cancelado
1096,188.0,8,2025-03-16,8,2161.22,entregue
1097,250.0,12,2024-01-20,7,1628.8,entregue
1098,87.0,25,2025-07-02,7,3490.71,entregue
1099,17.0,2,2026-04-08,2,2943.62,entregue
1100,108.0,17,2025-07-27,8,1840.69,enviado
1101,326.0,17,2026-04-19,7,844.88,entregue
1102,175.0,24,2025-09-21,8,2554.11,entregue
1103,310.0,12,2024-01-07,3,2539.61,entregue
1104,151.0,15,2025-10-16,1,2172.48,cancelado
1105,359.0,26,2024-02-23,8,3662.39,processando
1106,161.0,13,2024-09-25,1,3191.45,processando
1107,252.0,29,2024-08-22,10,488.82,enviado
1108,271.0,9,2024-04-08,6,547.0,processando
1109,134.0,28,2025-10-14,9,1459.31, ENTREGUE 
1110,62.0,21,2024-01-03,7,2979.42,entregue
1111,189.0,2,2025-04-16,6,1574.32,processando
1112,88.0,10,2024-05-03,9,3769.49,entregue
1113,271.0,20,2025-10-28,8,1561.88,cancelado
1114,35.0,32,2026-02-21,10,1302.1,entregue
1115,394.0,21,2024-01-01,10,2939.57,entregue
1116,347.0,30,2024-04-04,4,1064.87,processando
1117,254.0,10,2025-04-21,6,2017.97,entregue
1118,2.0,3,2026-01-19,7,3522.63,entregue
1119,285.0,23,2024-02-11,5,519.86,cancelado
1120,278.0,9,2025-04-05,6,2829.66,entregue
1121,24.0,12,2025-02-24,2,2623.51,cancelado
1122,356.0,3,2024-09-20,1,231.48,entregue
1123,237.0,30,2024-08-06,10,1603.31,entregue
1124,89.0,31,2026-02-01,7,945.31,entregue
1125,367.0,27,2024-06-12,5,3219.04,entregue
1126,7.0,13,2024-03-31,4,1075.85,cancelado
1127,370.0,6,2024-05-26,8,3864.75,entregue
1128,,6,2025-02-15,5,1544.68,entregue
1129,38.0,20,2024-06-22,2,3583.17,cancelado
1130,55.0,8,2024-06-04,4,1473.76,entregue
1131,30.0,11,2024-10-09,7,3849.42,cancelado
1132,85.0,12,2025-04-25,-10,150.41,entregue
1133,296.0,21,2024-01-31,5,997.73,entregue
1134,228.0,22,2026-04-26,7,2425.25,enviado
1135,312.0,27,2026-01-30,4,3365.06,processando
1136,360.0,21,2024-02-03,3,244.11,enviado
1137,117.0,16,2025-10-03,9,885.42,processando
1138,43.0,32,2025-02-08,9,210.16,entregue
1139,223.0,12,2025-10-01,5,1075.57,processando
1140,83.0,32,2024-08-29,3,907.11,cancelado
1141,126.0,18,2025-09-11,6,1431.32,enviado
1142,193.0,26,2026-01-24,6,1916.33,processando
1143,236.0,2,2024-10-31,7,2803.84,entregue
1144,328.0,1,2025-07-15,4,1191.82,entregue
1145,339.0,18,2026-01-05,4,2362.49,entregue
1146,168.0,18,2025-10-11,8,647.41,entregue
1147,217.0,31,2026-01-12,9,2655.07,entregue
1148,130.0,21,2025-03-11,3,15.69,cancelado
1149,197.0,31,2026-04-11,3,2821.87,entregue
1150,352.0,11,2024-05-16,8,1009.78,enviado
1151,38.0,9,2025-12-01,-4,3745.85,entregue
1152,34.0,12,2024-07-29,7,3749.04,entregue
1153,161.0,18,2024-12-13,10,3781.9,enviado
1154,261.0,21,2026-04-24,10,1657.6,processando
1155,270.0,28,2024-05-28,6,1648.34,enviado
1156,137.0,6,2025-07-09,3,1555.21,enviado
1157,79.0,12,2024-08-03,2,105.04,entregue
1158,31.0,24,2024-12-27,8,637.88,processando
1159,318.0,25,2025-05-09,1,1919.33, ENTREGUE 
1160,170.0,19,2025-01-03,6,227.77,entregue
1161,393.0,21,2025-08-19,6,1779.88,entregue
1162,226.0,29,2025-01-13,3,1488.64,entregue
1163,36.0,9,2024-09-17,9,3205.18,entregue
1164,112.0,23,2024-04-12,5,994.15,cancelado
1165,315.0,10,2026-03-05,8,437.15,entregue
1166,98.0,25,2024-12-10,4,3720.2,entregue
1167,166.0,23,2026-04-27,4,349.29,cancelado
1168,246.0,7,2024-09-26,7,3124.71,entregue
1169,277.0,24,2024-03-27,8,2918.9,enviado
1170,374.0,25,2025-12-23,8,1070.16,entregue
1171,197.0,4,2024-08-22,7,2883.81,entregue
1172,398.0,24,2024-05-18,7,551.4,enviado
1173,256.0,17,2025-09-30,9,3454.2,entregue
1174,388.0,29,2024-01-08,1,3173.08,cancelado
1175,177.0,1,2025-05-11,10,2398.4,entregue
1176,83.0,28,2024-02-24,1,358.96,cancelado
1177,259.0,9,2025-01-21,8,3448.36,entregue
1178,57.0,27,2024-10-04,2,229.11,entregue
1179,171.0,15,2026-02-17,10,2356.83,cancelado
1180,3.0,10,2024-10-08,8,3173.79,entregue
1181,357.0,28,2024-09-07,7,2143.48,entregue
1182,328.0,9,2024-11-29,10,1509.0,entregue
1183,142.0,2,2024-07-22,5,762.51,entregue
1184,184.0,12,2024-10-29,4,3914.25,entregue
1185,275.0,25,2025-03-12,1,2293.19,cancelado
1186,138.0,5,2024-06-02,7,3158.44,processando
1187,139.0,4,2026-01-30,7,2653.52,entregue
1188,305.0,26,2024-09-13,2,347.46,entregue
1189,148.0,4,2024-05-07,9,3489.24,enviado
1190,275.0,20,2026-01-01,2,900.96,entregue
1191,231.0,13,2024-05-16,1,3753.28,cancelado
1192,62.0,20,2024-04-11,2,3581.44,entregue
1193,367.0,11,2024-04-26,2,204.84,cancelado
1194,87.0,25,2024-04-03,1,3166.56,entregue
1195,357.0,9,2026-01-22,7,3616.45,processando
1196,221.0,10,2025-12-05,7,2200.53,enviado
1197,216.0,10,2024-10-19,10,2727.27,enviado
1198,182.0,32,2025-07-07,3,169.64,enviado
1199,125.0,6,2025-06-03,4,1918.3,enviado
1200,167.0,27,2026-03-27,6,1043.18,entregue
1201,271.0,19,2026-03-25,9,2061.66,cancelado
1202,354.0,9,2025-07-10,4,3945.58, ENTREGUE 
1203,295.0,10,2024-04-25,1,1254.62,processando
1204,154.0,20,2025-06-03,3,1626.93,enviado
1205,170.0,26,2024-08-30,2,2844.44,entregue
1206,143.0,1,2024-12-04,5,3108.59,enviado
1207,186.0,10,2025-01-20,1,2278.2,entregue
1208,280.0,2,2025-03-07,4,1241.21,cancelado
1209,336.0,3,2024-07-07,4,299.38,processando
1210,306.0,32,2025-01-14,10,1007.61,processando
1211,2.0,16,2025-08-14,3,1686.08,entregue
1212,358.0,3,2026-04-21,7,1028.35,entregue
1213,10.0,30,2024-06-13,4,146.07,entregue
1214,222.0,15,2025-09-28,1,289.59,entregue
1215,296.0,2,2024-05-03,6,3709.93,enviado
1216,218.0,20,2025-01-17,2,2572.9,entregue
1217,254.0,11,2024-10-07,4,3674.98,entregue
1218,258.0,26,2025-10-26,1,780.55,entregue
1219,183.0,6,2024-02-14,7,2679.68,processando
1220,199.0,14,2025-05-13,9,638.4,entregue
1221,101.0,16,2024-09-17,5,3621.48,entregue
1222,128.0,3,2025-08-09,9,898.16,enviado
1223,322.0,3,2024-05-23,4,2844.26,entregue
1224,89.0,6,2025-03-24,9,1724.82,entregue
1225,365.0,19,2024-09-02,6,2396.01,cancelado
1226,128.0,19,2024-08-30,4,586.06,entregue
1227,365.0,4,2025-02-28,7,344.52,entregue
1228,362.0,20,2026-03-17,9,2105.27,entregue
1229,248.0,31,2024-04-26,6,1078.7,entregue
1230,73.0,4,2025-05-13,4,3713.24,cancelado
1231,370.0,18,2024-12-15,8,3470.97,entregue
1232,93.0,16,2024-08-08,5,422.35,enviado
1233,259.0,15,2025-08-27,8,2001.92,entregue
1234,249.0,23,2026-01-17,5,1224.82,processando
1235,322.0,15,2025-10-29,2,1497.67,entregue
1236,60.0,26,2025-09-13,1,3668.85,entregue
1237,345.0,8,2024-03-10,1,2006.02,entregue
1238,169.0,17,2024-05-17,8,2300.73,entregue
1239,42.0,23,2024-01-22,4,1270.78,cancelado
1240,278.0,7,2026-01-08,7,847.74,entregue
1241,245.0,30,2024-05-22,3,89.45,processando
1242,353.0,7,2025-03-17,3,3135.31,entregue
1243,287.0,4,2026-02-03,8,3163.93,enviado
1244,303.0,3,2024-06-10,10,301.94,entregue
1245,315.0,9,2025-01-26,4,-3504.21,enviado
1246,246.0,15,2025-08-20,4,1136.36,enviado
1247,134.0,5,2025-03-28,2,1399.35,cancelado
1248,305.0,14,2025-12-01,8,1899.82,entregue
1249,277.0,22,2024-05-13,8,1698.87,entregue
1250,268.0,5,2024-03-12,2,484.1,entregue
1251,326.0,31,2024-06-28,8,3815.53,entregue
1252,121.0,27,2025-05-20,2,1289.19,entregue
1253,147.0,17,2025-07-05,1,1042.64,entregue
1254,150.0,16,2024-06-12,2,3644.74,entregue
1255,132.0,21,2024-04-19,3,1865.15,processando
1256,17.0,16,2025-03-12,4,3062.01,enviado
1257,326.0,7,2026-01-28,1,1790.85,enviado
1258,319.0,25,2024-01-14,3,2994.93,entregue
1259,104.0,20,2024-05-10,6,286.69,cancelado
1260,188.0,9,2025-10-24,5,3767.25,entregue
1261,50.0,24,2024-06-02,5,723.12,entregue
1262,101.0,30,2024-02-09,3,2636.44,cancelado
1263,31.0,1,2025-03-24,4,3069.97,cancelado
1264,259.0,1,2024-08-15,-10,3194.54,enviado
1265,251.0,27,2025-03-26,3,3067.73,cancelado
1266,350.0,3,2024-02-07,8,854.64,entregue
1267,353.0,6,2026-02-27,4,780.05,cancelado
1268,129.0,20,2025-06-09,1,2212.48,entregue
1269,367.0,10,2024-06-12,1,387.36,cancelado
1270,220.0,11,2025-10-17,4,444.55,entregue
1271,27.0,4,2024-08-22,1,1055.46,entregue
1272,286.0,32,2024-01-03,5,1202.4,enviado
1273,227.0,1,2024-02-15,5,1066.21,entregue
1274,39.0,24,2026-02-04,3,1609.71,entregue
1275,219.0,10,2026-04-02,3,2366.44,cancelado
1276,246.0,28,2026-04-21,2,3547.86,enviado
1277,164.0,24,2025-12-15,8,1497.81,processando
1278,147.0,20,2026-03-19,7,329.66,cancelado
1279,344.0,3,2026-02-03,9,1093.9,processando
1280,144.0,18,2024-06-16,10,3343.54,cancelado
1281,303.0,19,2025-11-16,6,3359.1,entregue
1282,197.0,7,2025-09-12,3,1996.81,enviado
1283,150.0,32,2024-08-01,8,354.25,entregue
1284,56.0,4,2025-03-22,9,1281.38, ENTREGUE 
1285,93.0,18,2025-10-07,9,74.02,cancelado
1286,212.0,11,2025-02-16,2,946.02,processando
1287,142.0,24,2025-04-02,9,3904.07,entregue
1288,83.0,26,2026-01-19,10,2721.42,enviado
1289,297.0,29,2024-02-16,10,1187.56,entregue
1290,213.0,17,2025-07-05,3,2307.59,processando
1291,200.0,29,2024-01-21,5,2473.85,entregue
1292,291.0,25,2024-09-17,6,2079.43,processando
1293,79.0,3,2026-01-29,3,1610.02,entregue
1294,280.0,10,2024-10-28,3,1539.38,entregue
1295,283.0,20,2025-05-01,7,142.65,cancelado
1296,146.0,10,2025-06-27,8,2349.26,cancelado
1297,394.0,10,2026-04-18,9,3504.36,processando
1298,184.0,21,2026-01-29,6,1059.19,processando
1299,337.0,14,2024-05-21,1,2116.25,entregue
1300,162.0,15,2025-06-11,4,691.9,entregue
1301,345.0,28,2026-01-19,9,3309.09,entregue
1302,136.0,27,2024-04-09,6,522.29,processando
1303,75.0,11,2024-01-13,2,3970.3,entregue
1304,227.0,10,2025-12-27,6,990.97,entregue
1305,243.0,19,2025-10-30,3,1977.84,entregue
1306,335.0,4,2025-04-15,8,1168.6,entregue
1307,391.0,16,2025-02-19,-2,2017.77,cancelado
1308,315.0,5,2024-04-14,4,451.99,cancelado
1309,310.0,28,2024-11-08,1,3626.71,entregue
1310,301.0,24,2025-06-30,9,2420.64,enviado
1311,63.0,31,2026-04-14,10,1164.94,processando
1312,224.0,18,2024-02-12,5,1460.54,processando
1313,362.0,24,2024-11-28,1,1888.06,enviado
1314,204.0,6,2025-05-08,2,837.3,entregue
1315,252.0,14,2025-05-23,5,2465.28,cancelado
1316,256.0,26,2024-01-15,4,3864.68,enviado
1317,173.0,32,2024-09-12,8,3449.4,entregue
1318,324.0,20,2025-05-09,10,1856.85,entregue
1319,300.0,14,2024-11-14,7,2753.58,enviado
1320,70.0,28,2026-04-21,4,2049.05,entregue
1321,233.0,3,2024-04-09,3,-707.2,enviado
1322,332.0,4,2025-07-18,6,420.79,entregue
1323,28.0,26,2025-11-28,4,249.93,cancelado
1324,332.0,26,2024-05-09,5,3266.72,entregue
1325,41.0,21,2024-07-25,5,1802.05,entregue
1326,180.0,32,2025-04-05,10,3255.55,cancelado
1327,113.0,11,2024-06-29,2,3745.32,entregue
1328,206.0,2,2026-02-26,6,2343.28,processando
1329,6.0,10,2025-12-20,6,2772.23,processando
1330,70.0,23,2024-11-27,9,3208.12,entregue
1331,244.0,24,2025-04-20,7,3351.52,cancelado
1332,98.0,17,2025-04-14,9,3295.07,enviado
1333,287.0,13,2024-10-12,9,3633.43,entregue
1334,72.0,6,2025-05-11,9,1836.32,enviado
1335,293.0,7,2024-03-15,4,264.22,enviado
1336,63.0,14,2024-03-28,8,1767.91,enviado
1337,9.0,26,2026-01-04,5,2417.36,processando
1338,228.0,31,2024-12-06,5,839.91,entregue
1339,234.0,18,2024-11-24,8,2991.95,entregue
1340,170.0,12,2024-09-05,9,1987.47,enviado
1341,219.0,13,2024-11-30,4,3063.98,cancelado
1342,148.0,17,2024-06-28,3,764.02,processando
1343,142.0,4,2024-04-15,4,2888.51,entregue
1344,333.0,7,2024-12-26,4,963.06,entregue
1345,265.0,9,2024-08-03,9,2810.96,enviado
1346,276.0,30,2025-05-04,10,2483.31,cancelado
1347,288.0,6,2024-02-03,8,351.56,processando
1348,241.0,3,2024-11-24,4,668.62,entregue
1349,341.0,21,2024-09-23,5,2972.62,entregue
1350,333.0,8,2024-08-17,10,3081.45,entregue
1351,20.0,11,2024-09-23,1,3700.6,processando
1352,300.0,19,2025-05-29,2,1922.52,entregue
1353,157.0,11,2024-11-25,7,1419.98,entregue
1354,2.0,18,2024-01-10,8,1955.58,entregue
1355,259.0,7,2025-11-20,3,1392.99,cancelado
1356,268.0,15,2025-06-09,5,2729.48,cancelado
1357,131.0,25,2025-07-16,5,243.53,entregue
1358,390.0,26,2025-07-28,1,3466.75,processando
1359,203.0,10,2024-03-10,3,2692.48,entregue
1360,205.0,14,2026-03-11,-2,3127.99,entregue
1361,49.0,5,2024-10-11,5,89.56,entregue
1362,228.0,24,2024-11-17,2,3336.64,entregue
1363,70.0,2,2024-04-23,1,2571.04,cancelado
1364,85.0,13,2026-04-03,4,328.88,entregue
1365,272.0,19,2026-03-24,5,1646.74,entregue
1366,369.0,5,2024-10-27,3,-3866.55,cancelado
1367,80.0,18,2026-04-28,1,3940.74,processando
1368,98.0,13,2024-07-14,4,3178.1,enviado
1369,263.0,21,2024-04-09,3,2216.83, PROCESSANDO 
1370,79.0,11,2025-12-16,1,2128.28,entregue
1371,36.0,8,2024-03-15,7,3351.7,entregue
1372,346.0,5,2026-02-21,1,1034.29,enviado
1373,168.0,30,2025-03-21,10,3769.96, ENTREGUE 
1374,187.0,29,2025-09-05,9,455.36,entregue
1375,64.0,26,2024-05-23,1,2045.52,cancelado
1376,2.0,17,2025-12-02,4,87.34,entregue
1377,32.0,4,2026-01-27,5,2824.43,enviado
1378,284.0,12,2025-10-12,6,637.43,entregue
1379,165.0,28,2024-11-21,1,3465.24,entregue
1380,241.0,30,2024-01-19,2,635.83,entregue
1381,41.0,13,2025-10-09,10,3254.21,entregue
1382,87.0,26,2025-08-06,6,363.04,entregue
1383,66.0,4,2024-03-29,3,23.05,entregue
1384,68.0,7,2025-09-19,1,1294.87,entregue
1385,393.0,12,2024-03-19,8,27.57,cancelado
1386,163.0,22,2025-02-21,4,2834.89,entregue
1387,206.0,1,2024-07-29,1,1493.6,cancelado
1388,353.0,3,2024-01-28,10,1009.29,entregue
1389,47.0,19,2024-07-12,4,3791.64,enviado
1390,392.0,19,2024-09-22,5,3898.92,entregue
1391,289.0,20,2025-10-14,5,1387.81,cancelado
1392,119.0,31,2024-07-04,5,3411.32,cancelado
1393,322.0,18,2025-06-03,7,1875.21,entregue
1394,81.0,3,2024-01-06,9,3848.0,entregue
1395,242.0,3,2025-05-17,2,1945.85,enviado
1396,391.0,29,2025-05-08,7,3609.8,entregue
1397,191.0,3,2025-05-20,6,86.78,processando
1398,45.0,3,2025-07-20,1,386.68,enviado
1399,214.0,3,2024-01-19,8,3980.1,entregue
1400,46.0,1,2024-08-30,5,1742.9,entregue
1401,340.0,32,2024-01-21,1,208.4,enviado
1402,168.0,2,2026-01-18,10,3745.97,cancelado
1403,204.0,18,2024-07-08,9,3101.87,enviado
1404,87.0,15,2024-02-16,4,178.16,entregue
1405,170.0,24,2025-10-03,-5,3773.06,entregue
1406,225.0,26,2025-03-22,1,3985.92,processando
1407,204.0,19,2026-04-23,3,80.39,cancelado
1408,306.0,4,2024-12-22,9,1362.33, CANCELADO 
1409,241.0,19,2025-07-28,7,3690.38,entregue
1410,321.0,8,2024-08-25,-7,1360.3,entregue
1411,377.0,6,2025-05-23,10,1613.0,cancelado
1412,212.0,15,2024-01-17,9,3415.62,cancelado
1413,219.0,20,2025-08-14,3,775.06,enviado
1414,150.0,2,2024-08-23,2,3264.72,entregue
1415,196.0,17,2025-07-15,-1,816.78,entregue
1416,192.0,12,2024-12-08,10,2494.27,cancelado
1417,57.0,8,2024-11-23,4,837.15,entregue
1418,237.0,16,2025-08-07,6,2398.19,entregue
1419,174.0,20,2025-03-10,1,2828.72,entregue
1420,278.0,10,2024-05-09,7,1792.02, CANCELADO 
1421,268.0,6,2025-04-29,9,975.09,processando
1422,194.0,26,2024-11-04,10,3555.23,entregue
1423,,12,2025-09-30,9,3450.77,enviado
1424,360.0,9,2026-01-04,4,1261.89,cancelado
1425,334.0,12,2025-10-14,4,1329.86,cancelado
1426,24.0,9,2025-04-30,6,2573.82, CANCELADO 
1427,33.0,31,2024-04-06,1,2836.57,entregue
1428,259.0,17,2025-03-30,9,545.64,entregue
1429,294.0,11,2024-03-16,6,2728.44,enviado
1430,223.0,7,2024-03-22,1,101.15,entregue
1431,320.0,29,2024-07-16,9,2304.56,cancelado
1432,362.0,4,2024-05-11,9,3362.67,cancelado
1433,145.0,3,2024-10-03,2,3138.69,processando
1434,148.0,18,2024-02-15,7,798.22,entregue
1435,263.0,17,2025-10-05,1,1305.05,entregue
1436,54.0,27,2024-05-29,5,66.85,entregue
1437,253.0,22,2024-04-23,9,1633.33,cancelado
1438,196.0,25,2025-10-30,2,1653.7,entregue
1439,316.0,19,2024-02-02,9,1254.58,entregue
1440,382.0,28,2025-05-07,4,3081.31,entregue
1441,372.0,21,2024-12-09,6,1300.33,entregue
1442,328.0,1,2024-02-06,6,3821.61,enviado
1443,2.0,7,2026-01-19,9,2927.7,cancelado
1444,262.0,26,2024-01-24,8,2630.34,entregue
1445,117.0,12,2025-05-29,8,3944.13,entregue
1446,42.0,11,2024-02-19,10,2707.46,processando
1447,292.0,23,2024-06-21,3,486.28,enviado
1448,,7,2024-07-30,4,277.31,entregue
1449,363.0,5,2025-06-07,4,858.08,processando
1450,7.0,4,2026-02-23,-3,949.41,entregue
1451,368.0,18,2026-04-16,7,1352.82,enviado
1452,231.0,13,2026-03-05,10,3007.4,entregue
1453,129.0,6,2024-03-23,8,3761.92,entregue
1454,78.0,16,2026-03-23,10,1552.87,processando
1455,217.0,1,2024-06-19,8,858.11,cancelado
1456,170.0,21,2025-05-22,9,1853.85,enviado
1457,40.0,14,2025-12-05,4,964.95,entregue
1458,323.0,2,2025-10-01,8,2938.56,enviado
1459,321.0,5,2024-01-18,5,1256.87,entregue
1460,91.0,13,2026-02-22,2,2620.88,cancelado
1461,57.0,21,2025-10-09,8,977.88,entregue
1462,42.0,20,2024-01-04,9,1990.29,entregue
1463,258.0,29,2025-07-21,7,3549.43,processando
1464,264.0,31,2025-04-25,8,2332.17,processando
1465,25.0,6,2026-04-03,5,553.06,cancelado
1466,223.0,7,2024-02-03,1,483.79,entregue
1467,150.0,2,2026-01-24,8,2435.73,enviado
1468,262.0,21,2026-03-24,7,64.46,entregue
1469,307.0,30,2024-04-23,10,132.47,entregue
1470,31.0,10,2024-12-20,2,3740.19,entregue
1471,101.0,21,2025-01-07,3,1197.16,processando
1472,110.0,19,2025-09-26,9,2340.9,processando
1473,,1,2024-06-21,5,862.18,enviado
1474,295.0,28,2024-08-17,4,3705.53,enviado
1475,117.0,28,2025-09-10,2,3423.31,entregue
1476,277.0,18,2025-10-20,10,3450.98,entregue
1477,116.0,2,2026-02-03,2,3873.51, ENTREGUE 
1478,331.0,31,2026-04-20,3,1357.78,entregue
1479,35.0,9,2024-08-07,3,3370.07,entregue
1480,367.0,23,2025-03-23,10,1217.22,enviado
1481,,16,2025-09-24,3,1476.1,entregue
1482,28.0,31,2026-02-08,10,2670.72,cancelado
1483,267.0,31,2025-11-26,8,914.91,processando
1484,68.0,4,2024-12-29,9,3095.8,cancelado
1485,318.0,16,2025-01-21,1,3930.03,cancelado
1486,390.0,28,2025-06-19,8,1635.01,enviado
1487,327.0,18,2024-02-18,6,2495.82,entregue
1488,159.0,26,2024-11-28,9,1555.4,entregue
1489,282.0,23,2024-11-16,9,1739.74,cancelado
1490,128.0,24,2025-09-20,10,3551.1,entregue
1491,242.0,7,2025-01-06,6,2773.56,entregue
1492,334.0,15,2026-03-29,-5,2157.9,entregue
1493,165.0,20,2025-01-29,6,2283.02,enviado
1494,256.0,32,2024-11-10,1,166.41,cancelado
1495,159.0,10,2026-02-15,3,3708.84,enviado
1496,140.0,20,2024-09-25,6,2260.32,entregue
1497,29.0,5,2026-02-10,1,3621.46,processando
1498,166.0,23,2024-08-27,10,365.41,processando
1499,380.0,22,2024-05-04,2,3345.55,entregue
1500,349.0,16,2024-04-24,1,2935.21,processando
1501,50.0,12,2025-07-26,2,3554.55, ENTREGUE 
1502,44.0,18,2024-11-01,6,403.21,enviado
1503,281.0,6,2024-12-11,9,2761.21,cancelado
1504,215.0,32,2024-10-10,8,3425.91,entregue
1505,182.0,30,2024-05-20,5,2309.82,entregue
1506,98.0,4,2025-04-01,7,1429.74,entregue
1507,160.0,17,2026-02-17,1,630.35,entregue
1508,266.0,3,2025-04-30,10,1240.22,enviado
1509,99.0,14,2024-10-23,5,3385.11,entregue
1510,215.0,28,2025-04-11,4,441.28,entregue
1511,54.0,6,2026-04-10,3,1971.38,entregue
1512,77.0,15,2026-02-08,8,817.64,entregue
1513,229.0,19,2025-07-09,9,1280.06,enviado
1514,302.0,4,2025-03-23,9,1423.2,entregue
1515,99.0,8,2025-06-02,9,2199.99,entregue
1516,137.0,18,2024-07-14,10,3897.57,entregue
1517,209.0,23,2025-06-27,-5,3378.49,cancelado
1518,182.0,20,2025-08-23,10,3293.97,enviado
1519,300.0,14,2024-05-24,4,2996.16,entregue
1520,270.0,12,2025-03-16,10,2625.98,processando
1521,243.0,19,2025-07-01,3,531.52,processando
1522,228.0,16,2024-10-13,10,2577.11,processando
1523,280.0,13,2025-10-26,3,1247.96,entregue
1524,306.0,28,2026-04-23,5,2866.93,entregue
1525,289.0,29,2024-02-04,-4,2485.48,entregue
1526,294.0,14,2026-04-23,8,1988.18,entregue
1527,33.0,16,2024-09-04,3,1382.9,cancelado
1528,193.0,27,2024-01-08,5,3613.78,entregue
1529,383.0,23,2026-03-21,8,3245.08,entregue
1530,72.0,8,2025-08-01,10,3490.05,entregue
1531,117.0,6,2025-01-03,-10,2582.94,entregue
1532,35.0,2,2025-07-09,8,1326.96,processando
1533,4.0,18,2024-12-07,7,2986.64,entregue
1534,115.0,24,2024-10-05,2,1296.46,entregue
1535,294.0,4,2025-07-09,6,3216.57,processando
1536,51.0,13,2025-03-14,3,2141.36,entregue
1537,196.0,29,2026-01-31,10,1042.86,entregue
1538,54.0,2,2024-04-06,-8,1419.6,cancelado
1539,184.0,22,2024-10-05,7,2795.61,entregue
1540,26.0,20,2025-06-26,6,3352.01,entregue
1541,15.0,18,2024-01-28,8,369.55,enviado
1542,133.0,12,2024-01-05,-2,2283.23,processando
1543,249.0,23,2024-10-14,7,831.19,entregue
1544,206.0,14,2024-05-10,8,3251.36,entregue
1545,148.0,28,2025-11-03,3,3408.06,enviado
1546,55.0,31,2025-11-26,5,3449.03,cancelado
1547,1.0,30,2024-09-27,8,3453.71,enviado
1548,248.0,10,2025-09-18,10,2821.2,processando
1549,51.0,11,2024-02-18,3,3722.73,processando
1550,216.0,6,2024-03-12,10,2861.97,processando
1551,166.0,23,2024-02-24,6,3070.34,processando
1552,181.0,12,2024-12-14,9,953.51,entregue
1553,88.0,27,2025-05-11,9,751.02,processando
1554,210.0,19,2026-03-07,3,2328.19,entregue
1555,352.0,8,2024-06-04,9,34.94,entregue
1556,395.0,1,2024-11-08,3,757.57,cancelado
1557,164.0,14,2025-03-29,3,40.29,enviado
1558,318.0,16,2025-11-21,1,1262.28,cancelado
1559,370.0,13,2026-03-17,3,3276.23,cancelado
1560,127.0,28,2025-12-16,9,28.2,enviado
1561,311.0,24,2025-02-14,3,1903.7,processando
1562,214.0,28,2024-10-31,9,712.5,entregue
1563,197.0,6,2024-04-12,7,3219.75,enviado
1564,71.0,12,2025-06-08,3,57.0,processando
1565,147.0,13,2024-02-04,8,1017.95,enviado
1566,377.0,8,2025-09-29,4,2732.81,cancelado
1567,175.0,3,2024-11-15,2,3133.43,entregue
1568,394.0,18,2025-05-03,1,1897.53,entregue
1569,335.0,1,2025-07-01,7,3728.54,processando
1570,206.0,26,2025-08-19,1,3198.97,cancelado
1571,291.0,12,2024-06-27,8,2554.31,entregue
1572,18.0,2,2024-05-12,6,2005.52,processando
1573,320.0,17,2025-01-16,4,854.93,processando
1574,294.0,12,2025-03-17,8,1031.09,entregue
1575,353.0,10,2025-02-26,6,1602.65,processando
1576,91.0,9,2025-03-20,2,3217.91,processando
1577,283.0,4,2024-06-30,3,3168.33,entregue
1578,203.0,14,2024-07-27,3,2882.14,cancelado
1579,298.0,6,2024-11-20,8,2064.1,processando
1580,,10,2025-10-14,7,131.87,processando
1581,176.0,4,2024-04-30,6,3073.7,cancelado
1582,218.0,7,2024-10-22,-2,3221.72,entregue
1583,70.0,3,2024-04-17,5,1677.62,entregue
1584,7.0,8,2025-10-05,10,2711.73,entregue
1585,55.0,19,2024-10-07,5,3271.46, PROCESSANDO 
1586,352.0,5,2024-02-29,7,3718.15,enviado
1587,364.0,8,2024-04-24,9,3565.11,processando
1588,20.0,26,2025-07-23,6,1045.4,cancelado
1589,141.0,17,2026-03-31,7,1175.58,entregue
1590,27.0,10,2026-03-23,3,-128.23,processando
1591,2.0,23,2024-07-22,10,3305.77,entregue
1592,340.0,3,2025-03-10,7,2552.21,cancelado
1593,130.0,29,2026-02-11,9,1861.16,cancelado
1594,25.0,28,2024-10-05,5,1280.28,entregue
1595,393.0,13,2024-07-05,2,3647.68,entregue
