pedido_id,cliente_id,produto_id,data_compra,quantidade,preco,status
1074,22.0,2,2024-08-04,10,3455.38,processando
1075,25.0,22,2026-03-07,8,3993.92,entregue
1076,36.0,12,2025-05-03,3,2591.23,cancelado
1077,25.0,19,2025-03-25,7,2272.47,enviado
1078,6.0,18,2024-01-18,10,1032.53,cancelado
1079,47.0,2,2025-11-03,6,3029.02,processando
1080,28.0,29,2024-08-12,5,884.81,entregue
1081,9.0,2,2024-02-15,3,1261.55,entregue
1082,43.0,28,2024-01-09,10,1214.19,entregue
1083,48.0,16,2026-04-12,6,2639.32,processando
1084,26.0,23,2024-11-07,9,-765.58,entregue
1085,0.0,18,2024-08-05,-7,3053.36,processando
1086,44.0,6,2025-02-14,4,2239.29,processando
1087,22.0,8,2026-03-16,9,1761.28,processando
1088,40.0,27,2024-05-17,7,1847.43,entregue
1089,40.0,26,2024-03-19,2,3158.48,enviado
1090,29.0,30,2025-08-03,6,268.78,processando
1091,6.0,18,2025-12-24,7,3246.31,entregue
1092,9.0,29,2025-05-05,5,2766.84,enviado
1093,0.0,24,2025-09-29,-2,1487.98,cancelado
1094,36.0,23,2024-12-15,8,2840.99,entregue
1095,32.0,23,2024-04-11,9,1988.5,entregue
1096,47.0,14,2024-06-25,8,515.42,enviado
1097,28.0,27,2024-05-03,3,2610.19,processando
1098,15.0,15,2024-09-13,8,89.04,cancelado
1099,29.0,15,2024-08-10,5,3916.86,processando
1100,5.0,26,2024-12-16,5,2482.98,entregue
1101,44.0,27,2024-11-12,4,3512.04,entregue
1102,18.0,11,2025-04-28,4,174.97,entregue
1103,12.0,11,2024-10-13,7,1451.86,entregue
1104,17.0,15,2024-10-17,3,1758.84,enviado
1105,42.0,5,2025-10-16,4,3923.36,processando
1106,28.0,16,2024-09-27,10,2609.45,cancelado
1107,32.0,9,2024-03-04,6,1041.59,cancelado
1108,40.0,25,2025-11-12,10,2325.08,entregue
1109,17.0,18,2025-11-29,8,1214.54,processando
1110,43.0,22,2024-07-08,1,2095.93,entregue
1111,3.0,11,2024-09-23,8,2591.85,processando
1112,4.0,13,2025-09-26,5,1659.39, CANCELADO 
1113,32.0,29,2024-06-12,7,2241.74,entregue
1114,9.0,19,2024-06-06,8,2863.63,cancelado
1115,15.0,16,2024-07-07,6,1442.82,entregue
1116,0.0,14,2025-10-23,6,3650.07,entregue
1117,25.0,10,2025-06-15,1,223.1,entregue
1118,27.0,24,2025-10-20,1,3481.73,entregue
1119,5.0,11,2025-05-01,1,2497.12,entregue
1120,36.0,31,2025-11-17,2,3801.29,entregue
1121,26.0,14,2024-07-19,3,3103.77,cancelado
1122,26.0,10,2025-02-10,7,1932.99,enviado
1123,43.0,18,2024-01-02,6,2443.41,enviado
1124,50.0,23,2025-02-17,8,3727.94,entregue
1125,17.0,32,2024-10-30,10,2713.25,entregue
1126,15.0,10,2025-12-10,5,3104.27,entregue
1127,39.0,30,2026-01-07,3,2200.9,entregue
1128,38.0,11,2025-12-05,1,38.83,cancelado
1129,47.0,18,2025-02-02,2,546.56,processando
1130,26.0,29,2025-06-21,10,2350.4,entregue
1131,4.0,20,2024-11-13,10,2307.91,cancelado
1132,1.0,3,2026-03-18,9,543.08,enviado
1133,33.0,5,2025-05-16,6,1363.84,entregue
1134,37.0,22,2025-07-02,5,1712.75,entregue
1135,30.0,24,2024-06-06,8,3653.99,entregue
1136,24.0,20,2025-03-08,8,2622.29,cancelado
1137,0.0,10,2026-03-23,10,833.91,cancelado
1138,17.0,8,2024-07-30,8,868.21,enviado
1139,5.0,17,2024-03-01,10,3564.92,entregue
1140,7.0,14,2024-02-06,4,754.24,processando
1141,22.0,3,2025-06-04,9,528.36, ENVIADO 
1142,36.0,25,2025-12-18,-9,1884.64,enviado
1143,49.0,28,2024-01-01,8,3004.02,entregue
1144,8.0,10,2024-07-14,7,2383.0,cancelado
1145,35.0,28,2024-08-23,10,-994.79,cancelado
1146,16.0,21,2026-04-10,1,1767.62,processando
1147,37.0,22,2024-05-18,6,731.06,cancelado
1148,35.0,22,2026-04-12,7,3461.88,processando
1149,31.0,21,2025-11-25,1,3638.37,entregue
1150,23.0,14,2025-09-30,4,680.96,enviado
1151,21.0,27,2026-02-24,2,2173.7,enviado
1152,23.0,21,2024-04-25,9,3078.35,entregue
1153,2.0,29,2024-02-07,-1,3506.14,cancelado
1154,3.0,22,2024-10-07,3,2248.21,enviado
1155,10.0,13,2026-02-26,6,2681.92,processando
1156,21.0,12,2025-11-18,-4,3930.9,processando
1157,45.0,31,2024-11-24,7,1084.65,entregue
1158,39.0,7,2025-12-15,8,2659.09,enviado
1159,4.0,23,2025-09-02,2,1872.12,cancelado
1160,37.0,8,2025-08-20,3,67.61,processando
1161,46.0,4,2024-02-19,6,3055.56,entregue
1162,44.0,22,2025-09-19,6,3929.39,cancelado
1163,50.0,7,2024-04-14,7,2381.2,processando
1164,23.0,32,2024-11-28,8,2833.26,cancelado
1165,2.0,20,2024-07-21,1,3883.59,processando
1166,4.0,14,2025-10-05,4,2328.78,entregue
1167,18.0,12,2026-03-17,4,2063.95,enviado
1168,8.0,28,2025-10-19,-3,1434.6,entregue
1169,3.0,29,2026-04-30,10,1758.59,entregue
1170,25.0,21,2026-04-12,7,575.06,enviado
1171,19.0,1,2026-01-10,1,2820.92,processando
1172,20.0,25,2024-02-18,10,2070.81,processando
1173,7.0,2,2025-08-11,5,3978.1,entregue
1174,21.0,1,2025-04-22,10,1743.11,cancelado
1175,1.0,18,2024-03-19,1,3714.52,cancelado
1176,4.0,21,2026-04-13,8,1217.16,enviado
1177,4.0,23,2025-11-25,9,2958.92,entregue
1178,45.0,30,2025-04-25,10,1818.64,entregue
1179,35.0,18,2024-04-20,5,1695.5,enviado
1180,36.0,3,2026-01-03,6,1109.02,entregue
1181,16.0,17,2025-12-15,7,748.19,cancelado
1182,23.0,7,2024-10-19,5,2062.92,cancelado
1183,50.0,16,2026-02-24,10,-2892.53,entregue
1184,12.0,28,2025-12-17,5,2246.97,enviado
1185,31.0,2,2025-04-04,5,2721.34,entregue
1186,40.0,1,2025-06-27,5,1274.76,cancelado
1187,10.0,1,2025-01-21,6,1715.54,cancelado
1188,38.0,7,2026-03-26,3,1821.03,entregue
1189,44.0,6,2025-02-23,5,1401.75,entregue
1190,11.0,11,2025-11-17,4,3866.66,entregue
1191,40.0,7,2024-05-31,1,2508.06,entregue
1192,7.0,12,2024-02-17,5,2473.64,processando
1193,19.0,32,2024-03-29,8,960.41,entregue
1194,7.0,22,2024-08-28,-3,3985.52,enviado
1195,5.0,9,2024-05-01,5,3548.53,enviado
1196,15.0,2,2025-11-15,1,1374.74,entregue
1197,35.0,25,2025-09-19,4,610.41,processando
1198,38.0,21,2025-04-22,10,168.07,enviado
1199,39.0,23,2024-07-17,5,3494.4,cancelado
1200,16.0,27,2024-10-08,6,1414.3,cancelado
1201,41.0,6,2025-09-06,2,2770.5,processando
1202,19.0,20,2024-10-07,5,3112.3,entregue
1203,45.0,11,2025-01-14,8,2398.62,entregue
1204,17.0,21,2025-12-02,3,2362.6,entregue
1205,8.0,7,2026-03-21,8,3659.07,entregue
1206,50.0,6,2025-02-24,9,1603.57,entregue
1207,2.0,12,2025-12-20,5,2168.85,entregue
1208,49.0,23,2024-11-22,5,2748.44,enviado
1209,40.0,22,2026-04-13,1,624.45,processando
1210,25.0,25,2024-05-12,9,426.08,entregue
1211,19.0,30,2025-02-05,5,856.98,entregue
1212,23.0,9,2026-04-08,3,1890.05,cancelado
1213,31.0,14,2024-03-11,8,2228.61,entregue
1214,36.0,20,2026-02-21,3,1519.92,processando
1215,32.0,12,2025-03-20,-5,1033.94,entregue
1216,39.0,18,2024-02-20,10,3691.1, ENTREGUE 
1217,49.0,16,2025-05-03,9,2218.44,cancelado
1218,1.0,6,2024-01-07,5,980.07,processando
1219,41.0,2,2024-06-21,4,446.09,entregue
1220,19.0,26,2025-11-01,4,3047.82,entregue
1221,25.0,25,2024-04-29,2,3670.56,entregue
1222,43.0,29,2025-04-21,5,1517.63,enviado
1223,14.0,8,2025-02-17,2,964.52,entregue
1224,7.0,11,2024-09-10,2,2530.72,entregue
1225,45.0,28,2024-02-15,8,182.06,entregue
1226,19.0,19,2025-06-26,9,2906.87,entregue
1227,50.0,16,2024-04-01,1,1423.21,processando
1228,10.0,22,2025-10-13,10,2172.49,cancelado
1229,10.0,17,2025-01-01,8,1502.17,entregue
1230,38.0,23,2024-10-27,7,3404.02,cancelado
1231,6.0,11,2024-02-27,1,1227.99,processando
1232,34.0,11,2025-12-04,5,1930.69,entregue
1233,40.0,6,2025-03-14,3,1411.63,enviado
1234,12.0,3,2025-02-16,6,3458.58,entregue
1235,15.0,23,2024-07-01,7,3990.02,entregue
1236,14.0,31,2026-04-06,9,766.56,enviado
1237,22.0,12,2024-12-08,9,921.52,processando
1238,34.0,19,2025-12-13,1,1297.37,entregue
1239,50.0,14,2025-08-08,8,1318.28,entregue
1240,17.0,13,2024-12-20,5,3366.98,cancelado
1241,22.0,3,2026-02-07,3,2814.21,processando
1242,40.0,19,2024-08-14,7,2837.07,entregue
1243,30.0,16,2024-11-10,4,3264.19,entregue
1244,45.0,31,2024-10-08,9,3873.59,entregue
1245,14.0,20,2024-11-01,9,660.07,enviado
1246,48.0,2,2025-03-22,6,2302.95,processando
1247,5.0,5,2026-03-23,-3,613.96,entregue
1248,43.0,18,2024-03-04,6,2891.0,entregue
1249,25.0,18,2024-03-10,1,1070.6,cancelado
1250,33.0,22,2024-04-03,10,132.51,cancelado
1251,40.0,19,2025-11-11,7,3175.57,entregue
1252,3.0,11,2024-01-23,10,3920.65,enviado
1253,32.0,10,2024-12-13,6,845.82,entregue
1254,28.0,19,2025-10-09,10,3458.13,enviado
1255,40.0,26,2024-07-02,9,3724.47,enviado
1256,30.0,1,2025-04-02,5,649.22,entregue
1257,5.0,22,2024-02-29,9,473.58,entregue
1258,30.0,20,2025-08-20,8,910.83,cancelado
1259,44.0,14,2025-07-26,6,3679.62,enviado
1260,50.0,24,2026-04-08,4,3708.75,processando
1261,4.0,16,2025-07-09,1,1952.82,entregue
1262,3.0,13,2026-02-05,7,428.36,processando
1263,27.0,21,2024-09-16,3,2482.78,enviado
1264,46.0,16,2025-11-22,1,2683.66,processando
1265,7.0,18,2024-09-28,5,3637.12,entregue
1266,17.0,15,2024-12-07,10,2712.22,entregue
1267,13.0,22,2025-04-10,10,2871.87,cancelado
1268,10.0,11,2024-04-05,10,2508.71,cancelado
1269,17.0,11,2025-08-22,1,1108.49,entregue
1270,46.0,17,2025-08-22,10,1430.54,cancelado
1271,44.0,26,2026-03-17,2,643.31,entregue
1272,45.0,15,2026-03-27,2,3060.0,enviado
1273,41.0,26,2025-06-30,1,1585.72,enviado
1274,46.0,10,2024-07-30,5,1208.09,entregue
1275,5.0,30,2024-03-27,1,649.67,entregue
1276,21.0,31,2025-12-12,2,2440.45,entregue
1277,16.0,15,2024-05-30,3,2228.82,enviado
1278,14.0,25,2026-03-03,1,1887.84,entregue
1279,38.0,18,2026-02-22,3,2785.36,entregue
1280,29.0,28,2025-02-02,5,3027.2,cancelado
1281,20.0,11,2025-05-13,7,1493.26,enviado
1282,43.0,26,2026-03-01,4,2631.45,processando
1283,13.0,1,2024-01-31,6,3650.09,entregue
1284,13.0,15,2025-08-05,2,3425.28,entregue
1285,37.0,12,2024-04-17,2,3337.6,entregue
1286,6.0,9,2025-09-03,10,1346.04,entregue
1287,10.0,1,2024-04-15,2,3879.89,entregue
1288,18.0,25,2024-02-03,9,3501.88,entregue
1289,17.0,26,2025-04-16,10,634.11,processando
1290,14.0,9,2026-03-10,1,1808.62,entregue
1291,3.0,19,2024-07-30,2,1139.4,enviado
1292,11.0,30,2024-03-24,3,3004.65,entregue
1293,13.0,30,2024-06-22,2,2717.24,cancelado
1294,40.0,11,2025-06-11,3,3491.2,enviado
1295,18.0,2,2024-09-20,7,1766.89,entregue
1296,40.0,21,2024-02-09,1,1697.98,entregue
1297,50.0,24,2025-04-03,8,2726.11,entregue
1298,32.0,29,2024-11-19,1,1123.93,entregue
1299,9.0,13,2025-12-21,8,946.56,enviado
1300,43.0,28,2024-12-10,5,144.87,entregue
1301,24.0,30,2025-12-20,7,1597.9,processando
1302,28.0,21,2026-04-30,2,1124.72,processando
1303,0.0,17,2025-05-10,3,1450.6,entregue
1304,39.0,15,2026-03-18,8,155.34,entregue
1305,11.0,25,2025-12-12,7,2197.9,entregue
1306,47.0,15,2026-04-04,9,3964.09,entregue
1307,50.0,23,2025-06-28,5,2580.35,entregue
1308,27.0,7,2024-10-28,2,3414.21,entregue
1309,,22,2025-11-28,10,402.39,entregue
1310,29.0,20,2025-07-12,10,2800.11,processando
1311,34.0,32,2024-07-23,3,221.76,entregue
1312,44.0,16,2025-10-07,5,3312.51,entregue
1313,9.0,12,2024-03-02,10,125.13,entregue
1314,3.0,16,2025-03-23,3,149.32,entregue
1315,35.0,12,2024-08-11,8,3615.01,entregue
1316,16.0,29,2024-02-29,-4,2160.3,entregue
1317,8.0,7,2025-03-04,6,864.92,entregue
1318,3.0,22,2024-02-07,10,3412.7,entregue
1319,4.0,7,2025-01-06,8,2307.62, ENTREGUE 
1320,29.0,12,2025-04-23,8,2686.71,enviado
1321,29.0,26,2024-04-06,10,3686.34,entregue
1322,24.0,32,2025-01-23,1,64.57,entregue
1323,24.0,2,2024-10-27,10,1795.74,entregue
1324,23.0,5,2025-12-14,3,3192.46,entregue
1325,40.0,19,2025-04-17,1,3896.01,entregue
1326,2.0,13,2024-06-28,7,310.43,cancelado
1327,5.0,22,2025-03-19,5,3607.8,enviado
1328,5.0,27,2025-06-02,7,2054.64,entregue
1329,36.0,2,2025-10-05,2,2913.4,entregue
1330,25.0,29,2025-09-24,6,2957.67,entregue
1331,13.0,22,2025-05-31,2,3299.95,cancelado
1332,31.0,10,2025-05-01,9,3760.97,enviado
1333,46.0,17,2024-01-21,5,677.05,enviado
1334,,9,2026-02-03,2,297.93,processando
1335,12.0,27,2025-08-16,4,505.94,enviado
1336,31.0,28,2024-07-11,7,1449.85,processando
1337,20.0,1,2024-12-23,1,1691.44,processando
1338,44.0,27,2024-07-31,7,3295.18,cancelado
1339,,21,2024-06-07,9,2492.96,entregue
1340,28.0,3,2024-07-16,4,915.16,enviado
1341,42.0,29,2026-04-24,10,2106.15,entregue
1342,44.0,1,2026-02-14,7,3273.43,enviado
1343,44.0,21,2024-11-17,8,3250.21,enviado
1344,38.0,17,2025-06-11,7,169.27,processando
1345,,28,2025-09-04,3,522.35,entregue
1346,4.0,19,2025-11-27,10,1163.65,entregue
1347,29.0,10,2024-06-24,7,3087.05,entregue
1348,6.0,7,2025-09-26,8,2408.29, PROCESSANDO 
1349,26.0,6,2024-12-31,3,1730.6,entregue
1350,13.0,11,2024-07-25,6,1183.19,entregue
1351,50.0,4,2024-09-25,1,3965.91,cancelado
1352,42.0,2,2026-03-24,8,1320.88,enviado
1353,31.0,32,2025-01-15,8,2399.09,entregue
1354,36.0,16,2024-10-05,4,3137.31,entregue
1355,48.0,21,2025-12-23,10,2911.42,cancelado
1356,38.0,30,2024-09-17,4,1003.94,cancelado
1357,43.0,28,2025-06-19,8,3988.55, CANCELADO 
1358,38.0,21,2025-12-18,7,2602.71,processando
1359,7.0,24,2024-06-09,3,230.08,enviado
1360,44.0,11,2025-10-01,1,1471.77,entregue
1361,,23,2025-09-07,10,1018.07,cancelado
1362,27.0,24,2024-03-24,6,1650.03,cancelado
1363,5.0,30,2025-07-02,5,1876.2,processando
1364,25.0,14,2025-06-20,8,1253.68,entregue
1365,23.0,6,2025-06-26,8,2861.98,entregue
1366,28.0,11,2024-07-22,2,2453.68,entregue
1367,34.0,19,2026-02-15,2,2570.27,entregue
1368,13.0,12,2025-01-15,2,2002.75,cancelado
1369,6.0,26,2025-10-23,10,2049.36,enviado
1370,46.0,14,2024-03-10,4,2632.51,entregue
1371,7.0,16,2025-11-29,2,787.82,enviado
1372,38.0,1,2025-07-21,7,1364.81,cancelado
1373,35.0,13,2026-04-01,8,2536.37,entregue
1374,42.0,26,2024-10-10,6,2686.99,cancelado
1375,5.0,9,2025-08-03,6,1459.86,enviado
1376,38.0,11,2025-09-21,4,1442.39,cancelado
1377,36.0,32,2024-11-11,-7,1114.95,cancelado
1378,9.0,6,2025-10-09,2,2950.94,entregue
1379,42.0,14,2026-02-03,2,246.06,entregue
1380,44.0,19,2025-06-29,4,2998.66,cancelado
1381,45.0,19,2025-09-12,7,2914.52,entregue
1382,50.0,27,2024-03-18,8,2729.09,processando
1383,48.0,16,2024-03-24,4,3649.31,entregue
1384,13.0,9,2024-12-20,5,3608.01,enviado
1385,43.0,10,2025-11-03,9,2145.64,enviado
1386,0.0,24,2024-10-13,3,335.79,entregue
1387,32.0,26,2025-09-16,8,621.97,enviado
1388,12.0,31,2024-12-30,3,1148.76,entregue
1389,12.0,27,2025-05-07,1,-1241.21,entregue
1390,23.0,13,2024-04-23,5,1606.16,cancelado
1391,41.0,10,2025-02-25,6,1566.41,enviado
1392,44.0,9,2024-11-08,6,3111.65,enviado
1393,43.0,10,2026-02-16,1,2200.12,processando
1394,31.0,9,2026-01-22,4,1487.49,cancelado
1395,22.0,19,2024-03-28,4,244.84,enviado
1396,44.0,1,2025-05-27,5,2164.87,enviado
1397,43.0,9,2025-11-01,3,2052.33,entregue
1398,8.0,29,2025-06-14,-6,2673.43,processando
1399,24.0,30,2025-01-22,5,3433.1,entregue
1400,4.0,19,2025-04-23,2,3523.5,entregue
1401,10.0,31,2026-01-27,1,3387.98,processando
1402,50.0,10,2024-09-20,9,2622.17,entregue
1403,13.0,24,2026-03-31,9,571.05,enviado
1404,40.0,20,2024-03-19,3,27.4,processando
1405,3.0,29,2025-08-28,-4,2137.76,entregue
1406,46.0,32,2025-01-05,5,2232.3, ENTREGUE 
1407,50.0,22,2024-06-10,9,2185.64,enviado
1408,5.0,20,2024-02-25,6,3188.73,entregue
1409,29.0,1,2024-02-17,2,3344.22,entregue
1410,29.0,29,2024-06-15,4,795.88,entregue
1411,44.0,4,2025-06-20,4,338.38,enviado
1412,27.0,31,2025-09-15,2,3232.16,cancelado
1413,45.0,17,2025-03-24,6,2533.27,entregue
1414,34.0,24,2024-05-21,4,1500.34,cancelado
1415,24.0,2,2025-01-26,9,2757.58,processando
1416,33.0,26,2025-07-09,8,2927.31,cancelado
1417,41.0,28,2024-10-07,4,-2382.31,enviado
1418,42.0,11,2024-12-06,-10,1994.36,enviado
1419,47.0,22,2025-02-12,5,209.38,entregue
1420,26.0,20,2025-03-03,-7,653.6,entregue
1421,47.0,27,2024-10-28,4,3896.6,cancelado
1422,21.0,13,2025-07-16,9,1416.78,enviado
1423,48.0,14,2026-01-08,5,1670.82,entregue
1424,35.0,7,2024-11-17,4,2954.2,processando
1425,29.0,3,2026-04-22,6,214.15,processando
1426,27.0,9,2025-04-04,10,2781.67,entregue
1427,12.0,18,2024-12-18,1,3106.69,enviado
1428,8.0,8,2026-03-12,5,3624.61,entregue
1429,15.0,30,2025-04-10,-10,3210.08,entregue
1430,19.0,5,2024-06-26,5,291.21,entregue
1431,0.0,15,2024-10-29,3,268.76,entregue
1432,28.0,9,2025-02-24,3,1840.93,entregue
1433,7.0,27,2025-09-08,1,2327.34,enviado
1434,43.0,13,2024-05-29,1,288.41,entregue
1435,45.0,27,2025-12-06,6,798.53,cancelado
1436,50.0,13,2024-10-14,9,613.74,processando
1437,35.0,23,2024-06-09,4,653.04,enviado
1438,49.0,3,2024-01-07,-8,1923.19,entregue
1439,38.0,20,2026-04-15,2,2092.36,enviado
1440,15.0,19,2024-09-02,2,445.13,entregue
1441,25.0,10,2025-10-09,1,2749.94,entregue
1442,17.0,13,2025-04-09,6,2447.45,enviado
1443,10.0,24,2025-12-02,3,3874.34,entregue
1444,44.0,21,2024-05-25,7,3288.08,entregue
1445,15.0,24,2026-02-03,10,3904.81,processando
1446,26.0,10,2025-03-31,9,1149.84,enviado
1447,48.0,17,2025-02-12,4,568.85,entregue
1448,30.0,3,2025-12-10,9,2555.14,entregue
1449,7.0,4,2024-10-21,3,3113.96,enviado
1450,30.0,20,2026-02-05,7,1398.64,entregue
1451,30.0,25,2024-10-28,2,1915.62,entregue
1452,7.0,22,2025-06-09,6,1576.72,entregue
1453,11.0,14,2026-03-13,6,3720.57,enviado
1454,40.0,5,2025-03-19,2,31.33,cancelado
1455,49.0,19,2026-02-16,2,177.5,entregue
1456,1.0,31,2024-04-15,5,437.92,processando
1457,36.0,22,2025-10-05,7,1883.06,entregue
1458,4.0,32,2026-02-12,1,126.36,entregue
1459,7.0,23,2024-05-23,3,3646.5,processando
1460,42.0,31,2024-03-18,-10,2508.88,entregue
1461,17.0,32,2024-08-12,10,3554.07,processando
1462,47.0,26,2024-11-04,10,1580.26,processando
1463,20.0,31,2025-07-03,3,1209.13,enviado
1464,26.0,28,2025-10-10,8,2772.32,cancelado
1465,5.0,24,2025-01-11,9,2065.4,processando
1466,8.0,28,2024-06-20,10,3250.69,processando
1467,10.0,5,2026-02-06,2,3101.64,cancelado
1468,0.0,20,2025-07-10,5,159.9,entregue
1469,14.0,22,2026-03-31,7,1112.26,enviado
1470,15.0,3,2024-05-21,2,2133.32,enviado
1471,1.0,14,2024-07-01,10,3967.89,cancelado
1472,13.0,32,2024-01-29,8,3199.57,entregue
1473,23.0,4,2025-05-07,5,1296.47,entregue
1474,36.0,5,2024-06-07,-4,2944.4,entregue
1475,41.0,22,2024-07-14,3,2238.83,entregue
1476,47.0,6,2025-03-14,5,2934.43,entregue
1477,3.0,29,2025-06-05,8,1473.58,entregue
1478,43.0,9,2026-02-26,5,1600.6,enviado
1479,38.0,29,2024-01-17,1,2641.39,entregue
1480,5.0,29,2024-11-13,1,677.29,processando
1481,17.0,29,2024-12-12,5,3612.05,enviado
1482,11.0,19,2024-07-09,9,2385.98,entregue
1483,24.0,1,2025-09-23,3,2301.17,processando
1484,11.0,23,2024-04-15,10,1562.76,cancelado
1485,26.0,2,2025-06-17,6,1842.44,cancelado
1486,26.0,31,2025-11-19,3,3495.14,processando
1487,9.0,27,2025-12-28,2,3793.62,cancelado
1488,32.0,25,2024-04-07,5,1742.75,processando
1489,13.0,19,2024-08-28,8,1794.76,cancelado
1490,49.0,10,2024-04-06,8,2192.13,processando
1491,50.0,30,2024-04-18,10,1266.53,cancelado
1492,8.0,13,2025-01-27,6,-937.91,entregue
1493,5.0,2,2025-01-09,3,383.08,entregue
1494,8.0,29,2026-04-08,10,-1460.71,cancelado
1495,5.0,20,2026-01-28,1,2615.07,enviado
1496,,5,2026-04-28,1,2567.6,entregue
1497,47.0,31,2024-04-15,10,2255.44,entregue
1498,50.0,4,2025-06-01,10,377.75,cancelado
1499,25.0,18,2024-08-16,1,2702.54,entregue
1500,46.0,3,2026-04-04,4,1836.64,entregue
1501,,25,2026-04-12,7,1621.02,enviado
1502,43.0,3,2024-12-17,1,410.03,entregue
1503,34.0,19,2025-09-28,5,2496.31,entregue
1504,10.0,21,2025-10-19,10,2395.32,entregue
1505,28.0,16,2024-10-02,2,2951.49,processando
1506,16.0,1,2024-12-27,6,2209.41,enviado
1507,4.0,9,2025-11-10,8,886.93,enviado
1508,12.0,23,2024-08-22,5,1774.93,entregue
1509,27.0,15,2026-03-29,4,586.58,entregue
1510,42.0,6,2024-01-17,7,3902.48,entregue
1511,38.0,6,2025-04-10,10,124.63,processando
1512,36.0,15,2024-02-09,5,303.4,processando
1513,26.0,23,2024-09-05,3,651.4,cancelado
1514,48.0,6,2024-03-23,9,2563.75,entregue
1515,10.0,6,2024-07-31,-9,2287.48,entregue
1516,30.0,13,2024-02-08,2,2051.83,entregue
1517,12.0,17,2024-04-08,6,3803.73,entregue
1518,25.0,13,2025-04-14,2,2085.26,entregue
1519,42.0,20,2024-02-17,8,3465.93,processando
1520,44.0,27,2024-09-18,9,2733.38,entregue
1521,1.0,23,2024-01-28,4,3859.11,processando
1522,31.0,19,2026-02-26,6,2957.41,entregue
1523,30.0,22,2025-07-06,6,3052.23,processando
1524,28.0,13,2024-12-12,8,529.52,cancelado
1525,44.0,30,2024-12-30,8,3809.23,entregue
1526,40.0,15,2025-01-27,6,2052.78,entregue
1527,47.0,30,2024-07-28,5,3180.35,entregue
1528,36.0,30,2026-02-11,10,1486.14,entregue
1529,20.0,9,2025-11-15,6,1646.59,cancelado
1530,30.0,3,2024-10-01,8,3173.68,cancelado
1531,31.0,26,2025-02-28,8,3826.44,processando
1532,29.0,11,2026-01-24,3,1897.48,cancelado
1533,5.0,31,2025-01-18,6,1255.39,entregue
1534,9.0,12,2024-12-02,6,2886.29,entregue
1535,30.0,32,2024-10-08,10,1660.94,entregue
1536,43.0,5,2024-04-14,9,424.66,entregue
1537,42.0,8,2025-01-13,5,3820.59,processando
1538,50.0,1,2025-08-17,6,2769.21,cancelado
1539,18.0,25,2024-10-24,1,1173.19,cancelado
1540,22.0,12,2026-04-23,2,-3763.05,processando
1541,22.0,17,2026-04-20,6,3480.21,processando
1542,45.0,17,2025-12-14,10,735.75,processando
1543,0.0,6,2024-02-25,1,456.3,enviado
1544,42.0,29,2025-10-21,2,1631.61,entregue
1545,10.0,1,2025-08-27,3,3204.89,entregue
1546,4.0,28,2025-03-12,8,3645.72,entregue
1547,31.0,10,2024-07-29,10,67.03,entregue
1548,45.0,2,2025-10-15,3,3140.5,processando
1549,7.0,30,2024-05-06,2,3409.67,processando
1550,24.0,28,2024-04-19,2,1477.35,entregue
1551,37.0,28,2024-05-21,6,509.73,entregue
1552,46.0,22,2024-08-12,9,1534.92,processando
1553,42.0,13,2025-06-03,2,3907.62,processando
1554,32.0,5,2025-01-02,1,3950.04,entregue
1555,10.0,31,2024-04-09,9,3500.69,entregue
1556,30.0,24,2025-05-25,10,547.44,entregue
1557,10.0,1,2026-04-17,-7,1478.77,enviado
1558,48.0,13,2026-03-04,2,1644.26,entregue
1559,3.0,11,2024-12-09,4,2800.28,entregue
1560,5.0,25,2025-10-12,7,2157.3,cancelado
1561,41.0,23,2025-05-31,8,1251.47,entregue
1562,48.0,30,2025-02-26,6,1868.79,entregue
1563,1.0,17,2024-02-22,3,2228.24,entregue
1564,43.0,17,2025-11-13,-5,2847.82,entregue
1565,36.0,24,2025-02-09,3,711.89,entregue
1566,8.0,13,2024-03-31,-3,2008.91,entregue
1567,10.0,5,2025-05-08,4,3848.93,entregue
1568,13.0,2,2024-11-24,2,3203.4,entregue
1569,42.0,27,2025-06-10,7,3816.58,entregue
1570,23.0,23,2025-03-12,10,3132.93,processando
1571,19.0,11,2024-09-18,6,1445.98,cancelado
1572,32.0,32,2024-07-10,4,846.82,processando
1573,19.0,2,2026-03-20,4,2547.72,entregue
1574,1.0,15,2024-01-21,7,103.67,cancelado
1575,50.0,25,2025-01-29,5,3537.63,cancelado
1576,5.0,22,2025-01-05,8,2219.4,entregue
1577,50.0,19,2025-01-08,8,379.98,cancelado
1578,13.0,29,2026-01-11,7,1915.0,cancelado
1579,14.0,18,2024-08-26,6,1518.25,enviado
1580,3.0,15,2025-12-13,1,1783.51,processando
1581,32.0,5,2024-12-02,4,1911.37,entregue
1582,19.0,21,2025-09-02,3,3196.45,cancelado
1583,8.0,24,2025-06-23,2,156.16,enviado
1584,25.0,13,2024-01-21,7,3984.64,entregue
1585,46.0,19,2026-03-31,8,201.86,processando
1586,14.0,29,2025-01-14,3,3924.79,processando
1587,28.0,19,2025-03-05,5,-2396.77,entregue
1588,42.0,16,2025-05-25,6,3165.11,enviado
1589,4.0,22,2024-10-22,-4,3490.23,enviado
1590,48.0,9,2025-08-07,2,3615.92,processando
1591,27.0,5,2024-11-26,7,3168.66,entregue
1592,47.0,17,2025-04-16,10,868.94,processando
